lat,lng
28.88,77.18
28.88,77.19
28.88,77.2
28.88,77.21000000000001
28.88,77.22
28.88,77.23
28.88,77.24000000000001
28.88,77.25
28.88,77.26
28.88,77.27
28.88,77.28
28.88,77.29
28.88,77.3
28.88,77.31
28.88,77.32000000000001
28.88,77.33
28.88,77.34
28.88,77.35000000000001
28.88,77.36
28.88,77.37
28.88,77.38000000000001
28.88,77.39
28.88,77.4
28.889999999999997,76.85
28.889999999999997,76.86
28.889999999999997,76.86999999999999
28.889999999999997,76.88
28.889999999999997,76.89
28.889999999999997,76.89999999999999
28.889999999999997,76.91
28.889999999999997,76.92
28.889999999999997,76.92999999999999
28.889999999999997,76.94
28.889999999999997,76.95
28.889999999999997,76.96
28.889999999999997,76.97
28.889999999999997,76.98
28.889999999999997,76.99
28.889999999999997,77.0
28.889999999999997,77.00999999999999
28.889999999999997,77.02
28.889999999999997,77.03
28.889999999999997,77.03999999999999
28.889999999999997,77.05
28.889999999999997,77.06
28.889999999999997,77.07
28.889999999999997,77.08
28.889999999999997,77.09
28.889999999999997,77.1
28.889999999999997,77.11
28.889999999999997,77.12
28.889999999999997,77.13
28.889999999999997,77.14
28.889999999999997,77.15
28.889999999999997,77.16
28.889999999999997,77.17
28.889999999999997,77.18
28.889999999999997,77.19
28.889999999999997,77.2
28.889999999999997,77.21000000000001
28.889999999999997,77.22
28.889999999999997,77.23
28.889999999999997,77.24000000000001
28.889999999999997,77.25
28.889999999999997,77.26
28.889999999999997,77.27
28.889999999999997,77.28
28.889999999999997,77.29
28.889999999999997,77.3
28.889999999999997,77.31
28.889999999999997,77.32000000000001
28.889999999999997,77.33
28.889999999999997,77.34
28.889999999999997,77.35000000000001
28.889999999999997,77.36
28.889999999999997,77.37
28.889999999999997,77.38000000000001
28.889999999999997,77.39
28.889999999999997,77.4
28.9,76.85
28.9,76.86
28.9,76.86999999999999
28.9,76.88
28.9,76.89
28.9,76.89999999999999
28.9,76.91
28.9,76.92
28.9,76.92999999999999
28.9,76.94
28.9,76.95
28.9,76.96
28.9,76.97
28.9,76.98
28.9,76.99
28.9,77.0
28.9,77.00999999999999
28.9,77.02
28.9,77.03
28.9,77.03999999999999
28.9,77.05
28.9,77.06
28.9,77.07
28.9,77.08
28.9,77.09
28.9,77.1
28.9,77.11
28.9,77.12
28.9,77.13
28.9,77.14
28.9,77.15
28.9,77.16
28.9,77.17
28.9,77.18
28.9,77.19
28.9,77.2
28.9,77.21000000000001
28.9,77.22
28.9,77.23
28.9,77.24000000000001
28.9,77.25
28.9,77.26
28.9,77.27
28.9,77.28
28.9,77.29
28.9,77.3
28.9,77.31
28.9,77.32000000000001
28.9,77.33
28.9,77.34
28.9,77.35000000000001
28.9,77.36
28.9,77.37
28.9,77.38000000000001
28.9,77.39
28.9,77.4
